what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1313486960036
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1313486960036
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1313486960036
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1313486960036
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1313486960036
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1313486960052
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1313486960052
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1313486960052
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1313486960052
started,bundle,org.eclipse.wst.jsdt.core,1.0.201.v2010012803,"org.eclipse.wst.jsdt.core",1313486960052
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1313486960052
started,bundle,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui",1313486960052
started,bundle,org.eclipse.wst.web,1.1.301.v200911302230,"org.eclipse.wst.web",1313486960052
started,bundle,org.python.pydev,2.1.0.2011052613,"org.python.pydev",1313486960052
started,bundle,org.python.pydev.core,2.1.0.2011052613,"org.python.pydev.core",1313486960052
os,sysinfo,,,"win32",1313486960052
arch,sysinfo,,,"x86",1313486960052
ws,sysinfo,,,"win32",1313486960052
locale,sysinfo,,,"de_DE",1313486960052
processors,sysinfo,,,"2",1313486960052
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1313486960052
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1313486960052
java.specification.name,sysinfo,,,"Java Platform API Specification",1313486960052
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313486960052
java.specification.version,sysinfo,,,"1.6",1313486960052
